Year,HBR,HBRQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDeaths,NumberOfDeathsQF,CrudeRate,CrudeRateQF,EASR
2017,S92000003,d,65-74 years,,Females,,Heart Failure,8,,2.713059993,,2.732190304
2017,S92000003,d,75plus years,,Males,,Heart Failure,99,,54.24806159,,64.47371297
2017,S92000003,d,75plus years,,Females,,Heart Failure,159,,59.89241965,,57.85297776
2018,S08000015,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S08000015,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S08000015,,45-64 years,,Males,,Heart Failure,1,,1.933076878,,1.807672038
2018,S08000015,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S08000015,,65-74 years,,Males,,Heart Failure,2,,8.991592861,,8.990098165
2018,S08000015,,65-74 years,,Females,,Heart Failure,1,,4.089143324,,3.990200069
2018,S08000015,,75plus years,,Males,,Heart Failure,10,,66.1419406,,82.41514077
2018,S08000015,,75plus years,,Females,,Heart Failure,8,,38.10249571,,36.92487376
2018,S08000016,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S08000016,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S08000016,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S08000016,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S08000016,,65-74 years,,Males,,Heart Failure,0,,0,,0
2018,S08000016,,65-74 years,,Females,,Heart Failure,0,,0,,0
2018,S08000016,,75plus years,,Males,,Heart Failure,2,,37.97228024,,55.33813335
2018,S08000016,,75plus years,,Females,,Heart Failure,3,,43.02308906,,44.34544549
2018,S08000017,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S08000017,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S08000017,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S08000017,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S08000017,,65-74 years,,Males,,Heart Failure,0,,0,,0
2018,S08000017,,65-74 years,,Females,,Heart Failure,0,,0,,0
2018,S08000017,,75plus years,,Males,,Heart Failure,6,,80.32128514,,87.52642546
2018,S08000017,,75plus years,,Females,,Heart Failure,11,,114.9665552,,119.3854423
2018,S08000019,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S08000019,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S08000019,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S08000019,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S08000019,,65-74 years,,Males,,Heart Failure,1,,6.300403226,,6.368737143
2018,S08000019,,65-74 years,,Females,,Heart Failure,0,,0,,0
2018,S08000019,,75plus years,,Males,,Heart Failure,4,,37.73584906,,42.45390481
2018,S08000019,,75plus years,,Females,,Heart Failure,5,,34.10175965,,35.0194748
2018,S08000020,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S08000020,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S08000020,,45-64 years,,Males,,Heart Failure,1,,1.270664176,,1.240181105
2018,S08000020,,45-64 years,,Females,,Heart Failure,1,,1.250265681,,1.262561168
2018,S08000020,,65-74 years,,Males,,Heart Failure,2,,6.918260749,,6.93475797
2018,S08000020,,65-74 years,,Females,,Heart Failure,2,,6.571813492,,6.574105764
2018,S08000020,,75plus years,,Males,,Heart Failure,12,,61.72839506,,70.37746988
2018,S08000020,,75plus years,,Females,,Heart Failure,12,,44.49058283,,42.9856814
2018,S08000022,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S08000022,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S08000022,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S08000022,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S08000022,,65-74 years,,Males,,Heart Failure,1,,4.919081116,,4.891301931
2018,S08000022,,65-74 years,,Females,,Heart Failure,1,,4.675737598,,4.658942141
2018,S08000022,,75plus years,,Males,,Heart Failure,7,,51.32717407,,78.22811656
2018,S08000022,,75plus years,,Females,,Heart Failure,13,,69.88495861,,69.38494548
2018,S08000024,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S08000024,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S08000024,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S08000024,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S08000024,,65-74 years,,Males,,Heart Failure,2,,5.213084843,,5.313143388
2018,S08000024,,65-74 years,,Females,,Heart Failure,2,,4.674972535,,4.674355326
2018,S08000024,,75plus years,,Males,,Heart Failure,18,,68.24903314,,77.41420467
2018,S08000024,,75plus years,,Females,,Heart Failure,22,,57.07022231,,53.86529301
2018,S08000025,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S08000025,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S08000025,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S08000025,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S08000025,,65-74 years,,Males,,Heart Failure,0,,0,,0
2018,S08000025,,65-74 years,,Females,,Heart Failure,0,,0,,0
2018,S08000025,,75plus years,,Males,,Heart Failure,,c,,c,175.4655494
2018,S08000025,,75plus years,,Females,,Heart Failure,,c,,c,159.2320595
2018,S08000026,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S08000026,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S08000026,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S08000026,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S08000026,,65-74 years,,Males,,Heart Failure,0,,0,,0
2018,S08000026,,65-74 years,,Females,,Heart Failure,0,,0,,0
2018,S08000026,,75plus years,,Males,,Heart Failure,0,,0,,0
2018,S08000026,,75plus years,,Females,,Heart Failure,,c,,c,194.9317739
2018,S08000028,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S08000028,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S08000028,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S08000028,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S08000028,,65-74 years,,Males,,Heart Failure,0,,0,,0
2018,S08000028,,65-74 years,,Females,,Heart Failure,0,,0,,0
2018,S08000028,,75plus years,,Males,,Heart Failure,,c,,c,112.2334456
2018,S08000028,,75plus years,,Females,,Heart Failure,,c,,c,48.1000481
2018,S08000029,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S08000029,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S08000029,,45-64 years,,Males,,Heart Failure,1,,1.96594975,,1.949669287
2018,S08000029,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S08000029,,65-74 years,,Males,,Heart Failure,2,,9.800558632,,9.576480165
2018,S08000029,,65-74 years,,Females,,Heart Failure,1,,4.458513532,,4.357526319
2018,S08000029,,75plus years,,Males,,Heart Failure,11,,79.69859441,,85.94154228
2018,S08000029,,75plus years,,Females,,Heart Failure,13,,68.5943436,,67.9397524
2018,S08000030,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S08000030,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S08000030,,45-64 years,,Males,,Heart Failure,0,,0,,0
2018,S08000030,,45-64 years,,Females,,Heart Failure,0,,0,,0
2018,S08000030,,65-74 years,,Males,,Heart Failure,0,,0,,0
2018,S08000030,,65-74 years,,Females,,Heart Failure,1,,4.020262121,,3.941974141
2018,S08000030,,75plus years,,Males,,Heart Failure,13,,76.94584197,,88.04399522
2018,S08000030,,75plus years,,Females,,Heart Failure,15,,63.11006395,,57.0813703
2018,S08000031,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S08000031,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S08000031,,45-64 years,,Males,,Heart Failure,1,,0.673504987,,0.696811911
2018,S08000031,,45-64 years,,Females,,Heart Failure,1,,0.612388622,,0.577925213
2018,S08000031,,65-74 years,,Males,,Heart Failure,2,,4.025845931,,4.03634822
2018,S08000031,,65-74 years,,Females,,Heart Failure,4,,7.207986449,,7.239687969
2018,S08000031,,75plus years,,Males,,Heart Failure,12,,35.30034712,,38.04668898
2018,S08000031,,75plus years,,Females,,Heart Failure,12,,22.15698222,,20.44242472
2018,S08000032,,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S08000032,,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S08000032,,45-64 years,,Males,,Heart Failure,1,,1.086118322,,1.040392852
2018,S08000032,,45-64 years,,Females,,Heart Failure,1,,1.007901951,,1.027664735
2018,S08000032,,65-74 years,,Males,,Heart Failure,1,,3.121390892,,3.038690821
2018,S08000032,,65-74 years,,Females,,Heart Failure,1,,2.793374117,,2.834635849
2018,S08000032,,75plus years,,Males,,Heart Failure,10,,48.32552071,,60.35963148
2018,S08000032,,75plus years,,Females,,Heart Failure,12,,38.99649032,,38.02354181
2018,S92000003,d,0-44 years,,Males,,Heart Failure,0,,0,,0
2018,S92000003,d,0-44 years,,Females,,Heart Failure,0,,0,,0
2018,S92000003,d,45-64 years,,Males,,Heart Failure,5,,0.687072727,,0.66869723
2018,S92000003,d,45-64 years,,Females,,Heart Failure,3,,0.387489263,,0.385157346
2018,S92000003,d,65-74 years,,Males,,Heart Failure,13,,4.755477029,,4.774024386
2018,S92000003,d,65-74 years,,Females,,Heart Failure,13,,4.362284361,,4.347168862
2018,S92000003,d,75plus years,,Males,,Heart Failure,108,,57.91598964,,67.93732391
2018,S92000003,d,75plus years,,Females,,Heart Failure,131,,48.83340354,,47.30491446
2019,S08000015,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S08000015,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S08000015,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S08000015,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S08000015,,65-74 years,,Males,,Heart Failure,3,,13.41801592,,13.14595959
2019,S08000015,,65-74 years,,Females,,Heart Failure,0,,0,,0
2019,S08000015,,75plus years,,Males,,Heart Failure,6,,38.26042597,,42.18326769
2019,S08000015,,75plus years,,Females,,Heart Failure,13,,60.36684467,,59.44084757
2019,S08000016,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S08000016,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S08000016,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S08000016,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S08000016,,65-74 years,,Males,,Heart Failure,0,,0,,0
2019,S08000016,,65-74 years,,Females,,Heart Failure,0,,0,,0
2019,S08000016,,75plus years,,Males,,Heart Failure,2,,36.6770585,,50.05403594
2019,S08000016,,75plus years,,Females,,Heart Failure,6,,83.78718056,,86.56103857
2019,S08000017,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S08000017,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S08000017,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S08000017,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S08000017,,65-74 years,,Males,,Heart Failure,0,,0,,0
2019,S08000017,,65-74 years,,Females,,Heart Failure,1,,9.365049635,,9.091074383
2019,S08000017,,75plus years,,Males,,Heart Failure,5,,64.50780544,,82.79589082
2019,S08000017,,75plus years,,Females,,Heart Failure,6,,61.37479542,,58.27505828
2019,S08000019,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S08000019,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S08000019,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S08000019,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S08000019,,65-74 years,,Males,,Heart Failure,0,,0,,0
2019,S08000019,,65-74 years,,Females,,Heart Failure,0,,0,,0
2019,S08000019,,75plus years,,Males,,Heart Failure,5,,45.86314438,,58.59182677
2019,S08000019,,75plus years,,Females,,Heart Failure,7,,46.51162791,,47.86131186
2019,S08000020,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S08000020,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S08000020,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S08000020,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S08000020,,65-74 years,,Males,,Heart Failure,2,,6.779431206,,6.78048423
2019,S08000020,,65-74 years,,Females,,Heart Failure,1,,3.223414886,,3.16405632
2019,S08000020,,75plus years,,Males,,Heart Failure,15,,75.13900716,,86.53992549
2019,S08000020,,75plus years,,Females,,Heart Failure,17,,61.91048472,,58.65042147
2019,S08000022,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S08000022,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S08000022,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S08000022,,45-64 years,,Females,,Heart Failure,1,,2.030951704,,1.902168313
2019,S08000022,,65-74 years,,Males,,Heart Failure,2,,9.774215619,,9.769172986
2019,S08000022,,65-74 years,,Females,,Heart Failure,1,,4.645329122,,4.550315109
2019,S08000022,,75plus years,,Males,,Heart Failure,5,,35.05328099,,35.46099291
2019,S08000022,,75plus years,,Females,,Heart Failure,10,,52.50721974,,53.78680629
2019,S08000024,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S08000024,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S08000024,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S08000024,,45-64 years,,Females,,Heart Failure,1,,0.857588803,,0.886199438
2019,S08000024,,65-74 years,,Males,,Heart Failure,3,,7.672438045,,7.676563329
2019,S08000024,,65-74 years,,Females,,Heart Failure,1,,2.306379446,,2.261328123
2019,S08000024,,75plus years,,Males,,Heart Failure,20,,73.52670858,,84.83185223
2019,S08000024,,75plus years,,Females,,Heart Failure,26,,66.16786278,,59.91175408
2019,S08000025,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S08000025,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S08000025,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S08000025,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S08000025,,65-74 years,,Males,,Heart Failure,0,,0,,0
2019,S08000025,,65-74 years,,Females,,Heart Failure,0,,0,,0
2019,S08000025,,75plus years,,Males,,Heart Failure,0,,0,,0
2019,S08000025,,75plus years,,Females,,Heart Failure,,c,,c,80.51529791
2019,S08000026,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S08000026,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S08000026,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S08000026,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S08000026,,65-74 years,,Males,,Heart Failure,0,,0,,0
2019,S08000026,,65-74 years,,Females,,Heart Failure,0,,0,,0
2019,S08000026,,75plus years,,Males,,Heart Failure,0,,0,,0
2019,S08000026,,75plus years,,Females,,Heart Failure,0,,0,,0
2019,S08000028,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S08000028,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S08000028,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S08000028,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S08000028,,65-74 years,,Males,,Heart Failure,0,,0,,0
2019,S08000028,,65-74 years,,Females,,Heart Failure,0,,0,,0
2019,S08000028,,75plus years,,Males,,Heart Failure,,c,,c,85.91065292
2019,S08000028,,75plus years,,Females,,Heart Failure,,c,,c,94.96676163
2019,S08000029,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S08000029,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S08000029,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S08000029,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S08000029,,65-74 years,,Males,,Heart Failure,1,,4.840271055,,4.644401406
2019,S08000029,,65-74 years,,Females,,Heart Failure,0,,0,,0
2019,S08000029,,75plus years,,Males,,Heart Failure,18,,125.698324,,148.421665
2019,S08000029,,75plus years,,Females,,Heart Failure,24,,123.2475736,,118.6147993
2019,S08000030,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S08000030,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S08000030,,45-64 years,,Males,,Heart Failure,1,,1.830965285,,1.721133366
2019,S08000030,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S08000030,,65-74 years,,Males,,Heart Failure,1,,4.326756663,,4.236570073
2019,S08000030,,65-74 years,,Females,,Heart Failure,3,,11.95171507,,11.77537717
2019,S08000030,,75plus years,,Males,,Heart Failure,10,,57.37893046,,66.04709497
2019,S08000030,,75plus years,,Females,,Heart Failure,15,,62.37006237,,55.70210302
2019,S08000031,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S08000031,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S08000031,,45-64 years,,Males,,Heart Failure,1,,0.675566124,,0.673493647
2019,S08000031,,45-64 years,,Females,,Heart Failure,3,,1.842876361,,1.782377859
2019,S08000031,,65-74 years,,Males,,Heart Failure,2,,3.988115416,,3.995497924
2019,S08000031,,65-74 years,,Females,,Heart Failure,3,,5.329922183,,5.320911606
2019,S08000031,,75plus years,,Males,,Heart Failure,14,,40.14567144,,49.43272
2019,S08000031,,75plus years,,Females,,Heart Failure,19,,34.7705146,,33.02436782
2019,S08000032,,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S08000032,,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S08000032,,45-64 years,,Males,,Heart Failure,0,,0,,0
2019,S08000032,,45-64 years,,Females,,Heart Failure,0,,0,,0
2019,S08000032,,65-74 years,,Males,,Heart Failure,3,,9.191176471,,9.387379607
2019,S08000032,,65-74 years,,Females,,Heart Failure,1,,2.750501967,,2.76356843
2019,S08000032,,75plus years,,Males,,Heart Failure,5,,23.32307118,,27.04433706
2019,S08000032,,75plus years,,Females,,Heart Failure,15,,47.81638508,,49.62354349
2019,S92000003,d,0-44 years,,Males,,Heart Failure,0,,0,,0
2019,S92000003,d,0-44 years,,Females,,Heart Failure,0,,0,,0
2019,S92000003,d,45-64 years,,Males,,Heart Failure,2,,0.275338356,,0.27139632
2019,S92000003,d,45-64 years,,Females,,Heart Failure,5,,0.646007352,,0.630674798
2019,S92000003,d,65-74 years,,Males,,Heart Failure,17,,6.141640685,,6.130906706
2019,S92000003,d,65-74 years,,Females,,Heart Failure,11,,3.648412443,,3.601015848
2019,S92000003,d,75plus years,,Males,,Heart Failure,106,,55.02863046,,65.53218048
2019,S92000003,d,75plus years,,Females,,Heart Failure,161,,58.92730347,,56.79189191
2020,S08000015,,0-44 years,,Males,,Heart Failure,0,,0,,0
2020,S08000015,,0-44 years,,Females,,Heart Failure,0,,0,,0
2020,S08000015,,45-64 years,,Males,,Heart Failure,0,,0,,0
2020,S08000015,,45-64 years,,Females,,Heart Failure,1,,1.758984011,,1.620839676
2020,S08000015,,65-74 years,,Males,,Heart Failure,2,,8.888888889,,8.884549195
2020,S08000015,,65-74 years,,Females,,Heart Failure,0,,0,,0
2020,S08000015,,75plus years,,Males,,Heart Failure,8,,50.14102162,,59.57688819
2020,S08000015,,75plus years,,Females,,Heart Failure,15,,69.15310497,,68.90495121
2020,S08000016,,0-44 years,,Males,,Heart Failure,0,,0,,0
2020,S08000016,,0-44 years,,Females,,Heart Failure,0,,0,,0
2020,S08000016,,45-64 years,,Males,,Heart Failure,0,,0,,0
2020,S08000016,,45-64 years,,Females,,Heart Failure,0,,0,,0
2020,S08000016,,65-74 years,,Males,,Heart Failure,3,,37.47657714,,36.77215976
2020,S08000016,,65-74 years,,Females,,Heart Failure,0,,0,,0
2020,S08000016,,75plus years,,Males,,Heart Failure,1,,17.83166904,,18.83239171
2020,S08000016,,75plus years,,Females,,Heart Failure,4,,54.95260338,,52.07059048
2020,S08000017,,0-44 years,,Males,,Heart Failure,0,,0,,0
2020,S08000017,,0-44 years,,Females,,Heart Failure,0,,0,,0
2020,S08000017,,45-64 years,,Males,,Heart Failure,0,,0,,0
2020,S08000017,,45-64 years,,Females,,Heart Failure,0,,0,,0
2020,S08000017,,65-74 years,,Males,,Heart Failure,2,,19.11863111,,18.26233849
2020,S08000017,,65-74 years,,Females,,Heart Failure,0,,0,,0
2020,S08000017,,75plus years,,Males,,Heart Failure,6,,76.03599037,,100.7046342
2020,S08000017,,75plus years,,Females,,Heart Failure,2,,20.14910336,,21.76515399
2020,S08000019,,0-44 years,,Males,,Heart Failure,0,,0,,0
2020,S08000019,,0-44 years,,Females,,Heart Failure,0,,0,,0
2020,S08000019,,45-64 years,,Males,,Heart Failure,0,,0,,0
2020,S08000019,,45-64 years,,Females,,Heart Failure,1,,2.216754228,,2.254681282
2020,S08000019,,65-74 years,,Males,,Heart Failure,2,,12.46183563,,12.46165196
2020,S08000019,,65-74 years,,Females,,Heart Failure,3,,17.21565477,,17.39147867
2020,S08000019,,75plus years,,Males,,Heart Failure,4,,36.14348965,,42.64477156
2020,S08000019,,75plus years,,Females,,Heart Failure,12,,78.92140743,,82.01451767
2020,S08000020,,0-44 years,,Males,,Heart Failure,0,,0,,0
2020,S08000020,,0-44 years,,Females,,Heart Failure,0,,0,,0
2020,S08000020,,45-64 years,,Males,,Heart Failure,0,,0,,0
2020,S08000020,,45-64 years,,Females,,Heart Failure,0,,0,,0
2020,S08000020,,65-74 years,,Males,,Heart Failure,3,,9.936736113,,9.872530089
2020,S08000020,,65-74 years,,Females,,Heart Failure,2,,6.312932041,,6.309447536
2020,S08000020,,75plus years,,Males,,Heart Failure,8,,39.60984305,,48.73553901
2020,S08000020,,75plus years,,Females,,Heart Failure,21,,75.76030881,,72.30349812
2020,S08000022,,0-44 years,,Males,,Heart Failure,0,,0,,0
2020,S08000022,,0-44 years,,Females,,Heart Failure,0,,0,,0
2020,S08000022,,45-64 years,,Males,,Heart Failure,0,,0,,0
2020,S08000022,,45-64 years,,Females,,Heart Failure,1,,2.037282265,,2.085182692
2020,S08000022,,65-74 years,,Males,,Heart Failure,1,,4.830684508,,4.684608718
2020,S08000022,,65-74 years,,Females,,Heart Failure,3,,13.79183523,,13.60530909
2020,S08000022,,75plus years,,Males,,Heart Failure,11,,75.08532423,,84.61567865
2020,S08000022,,75plus years,,Females,,Heart Failure,4,,20.79002079,,19.33320876
2020,S08000024,,0-44 years,,Males,,Heart Failure,0,,0,,0
2020,S08000024,,0-44 years,,Females,,Heart Failure,0,,0,,0
2020,S08000024,,45-64 years,,Males,,Heart Failure,1,,0.88291645,,0.83375716
2020,S08000024,,45-64 years,,Females,,Heart Failure,1,,0.852951211,,0.85565585
2020,S08000024,,65-74 years,,Males,,Heart Failure,5,,12.62690035,,12.58504808
2020,S08000024,,65-74 years,,Females,,Heart Failure,0,,0,,0
2020,S08000024,,75plus years,,Males,,Heart Failure,17,,61.47392782,,69.94801293
2020,S08000024,,75plus years,,Females,,Heart Failure,23,,58.36230303,,56.10805766
2020,S08000025,,0-44 years,,Males,,Heart Failure,0,,0,,0
