FinancialYear,HBR,HBRQF,AdmissionType,AdmissionTypeQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDischarges,NumberOfDischargesQF,CrudeRate,CrudeRateQF,EASR
2021/22,S08000024,,Transfer,,0-44 years,,Males,,Angina,2,,0.756486875,,0.812342163
2021/22,S08000024,,Transfer,,0-44 years,,Females,,Angina,0,,0,,0
2021/22,S08000024,,Transfer,,45-64 years,,Males,,Angina,33,,29.14962591,,29.10351448
2021/22,S08000024,,Transfer,,45-64 years,,Females,,Angina,11,,9.354059662,,9.264960982
2021/22,S08000024,,Transfer,,65-74 years,,Males,,Angina,30,,74.32733759,,74.05192729
2021/22,S08000024,,Transfer,,65-74 years,,Females,,Angina,18,,40.39587962,,40.72672678
2021/22,S08000024,,Transfer,,75plus years,,Males,,Angina,30,,105.4889412,,108.2193324
2021/22,S08000024,,Transfer,,75plus years,,Females,,Angina,23,,57.21108403,,56.61589378
2021/22,S08000025,,Transfer,,0-44 years,,Males,,Angina,0,,0,,0
2021/22,S08000025,,Transfer,,0-44 years,,Females,,Angina,0,,0,,0
2021/22,S08000025,,Transfer,,45-64 years,,Males,,Angina,,c,,c,134.2474337
2021/22,S08000025,,Transfer,,45-64 years,,Females,,Angina,0,,0,,0
2021/22,S08000025,,Transfer,,65-74 years,,Males,,Angina,0,,0,,0
2021/22,S08000025,,Transfer,,65-74 years,,Females,,Angina,0,,0,,0
2021/22,S08000025,,Transfer,,75plus years,,Males,,Angina,0,,0,,0
2021/22,S08000025,,Transfer,,75plus years,,Females,,Angina,0,,0,,0
2021/22,S08000026,,Transfer,,0-44 years,,Males,,Angina,0,,0,,0
2021/22,S08000026,,Transfer,,0-44 years,,Females,,Angina,0,,0,,0
2021/22,S08000026,,Transfer,,45-64 years,,Males,,Angina,,c,,c,27.55988976
2021/22,S08000026,,Transfer,,45-64 years,,Females,,Angina,,c,,c,30.26939764
2021/22,S08000026,,Transfer,,65-74 years,,Males,,Angina,0,,0,,0
2021/22,S08000026,,Transfer,,65-74 years,,Females,,Angina,0,,0,,0
2021/22,S08000026,,Transfer,,75plus years,,Males,,Angina,0,,0,,0
2021/22,S08000026,,Transfer,,75plus years,,Females,,Angina,,c,,c,168.6696184
2021/22,S08000028,,Transfer,,0-44 years,,Males,,Angina,0,,0,,0
2021/22,S08000028,,Transfer,,0-44 years,,Females,,Angina,0,,0,,0
2021/22,S08000028,,Transfer,,45-64 years,,Males,,Angina,0,,0,,0
2021/22,S08000028,,Transfer,,45-64 years,,Females,,Angina,,c,,c,23.08003
2021/22,S08000028,,Transfer,,65-74 years,,Males,,Angina,,c,,c,108.1134208
2021/22,S08000028,,Transfer,,65-74 years,,Females,,Angina,0,,0,,0
2021/22,S08000028,,Transfer,,75plus years,,Males,,Angina,,c,,c,208.0647052
2021/22,S08000028,,Transfer,,75plus years,,Females,,Angina,,c,,c,145.5630451
2021/22,S08000029,,Transfer,,0-44 years,,Males,,Angina,0,,0,,0
2021/22,S08000029,,Transfer,,0-44 years,,Females,,Angina,0,,0,,0
2021/22,S08000029,,Transfer,,45-64 years,,Males,,Angina,29,,57.54082422,,55.04002576
2021/22,S08000029,,Transfer,,45-64 years,,Females,,Angina,10,,18.65219257,,17.31137542
2021/22,S08000029,,Transfer,,65-74 years,,Males,,Angina,29,,138.3587786,,140.5656498
2021/22,S08000029,,Transfer,,65-74 years,,Females,,Angina,7,,30.34243606,,28.69605142
2021/22,S08000029,,Transfer,,75plus years,,Males,,Angina,25,,164.7989453,,172.0014057
2021/22,S08000029,,Transfer,,75plus years,,Females,,Angina,33,,163.245115,,162.0064854
2021/22,S08000030,,Transfer,,0-44 years,,Males,,Angina,1,,0.926226092,,1.143521786
2021/22,S08000030,,Transfer,,0-44 years,,Females,,Angina,0,,0,,0
2021/22,S08000030,,Transfer,,45-64 years,,Males,,Angina,35,,64.92181558,,60.17322222
2021/22,S08000030,,Transfer,,45-64 years,,Females,,Angina,6,,10.36914144,,9.978514985
2021/22,S08000030,,Transfer,,65-74 years,,Males,,Angina,20,,84.86082824,,85.47703035
2021/22,S08000030,,Transfer,,65-74 years,,Females,,Angina,10,,39.09609821,,38.21633595
2021/22,S08000030,,Transfer,,75plus years,,Males,,Angina,27,,149.7836458,,144.9428097
2021/22,S08000030,,Transfer,,75plus years,,Females,,Angina,24,,97.82741613,,90.91268468
2021/22,S08000031,,Transfer,,0-44 years,,Males,,Angina,8,,2.32022599,,2.21042392
2021/22,S08000031,,Transfer,,0-44 years,,Females,,Angina,2,,0.597787588,,0.598989331
2021/22,S08000031,,Transfer,,45-64 years,,Males,,Angina,73,,50.34795263,,48.23830729
2021/22,S08000031,,Transfer,,45-64 years,,Females,,Angina,33,,20.53196454,,19.15756023
2021/22,S08000031,,Transfer,,65-74 years,,Males,,Angina,78,,149.8328787,,150.9959601
2021/22,S08000031,,Transfer,,65-74 years,,Females,,Angina,43,,73.29378878,,73.29917544
2021/22,S08000031,,Transfer,,75plus years,,Males,,Angina,86,,243.4950027,,239.2371949
2021/22,S08000031,,Transfer,,75plus years,,Females,,Angina,84,,155.7921288,,148.4630935
2021/22,S08000032,,Transfer,,0-44 years,,Males,,Angina,4,,2.288840187,,2.436647173
2021/22,S08000032,,Transfer,,0-44 years,,Females,,Angina,0,,0,,0
2021/22,S08000032,,Transfer,,45-64 years,,Males,,Angina,114,,124.865824,,119.0090942
2021/22,S08000032,,Transfer,,45-64 years,,Females,,Angina,44,,44.72681067,,44.80117888
2021/22,S08000032,,Transfer,,65-74 years,,Males,,Angina,64,,190.6975358,,190.5234815
2021/22,S08000032,,Transfer,,65-74 years,,Females,,Angina,27,,71.35495124,,71.32909347
2021/22,S08000032,,Transfer,,75plus years,,Males,,Angina,79,,357.9357528,,343.4031321
2021/22,S08000032,,Transfer,,75plus years,,Females,,Angina,56,,176.9631853,,173.7937032
2021/22,S92000003,d,Transfer,,0-44 years,,Males,,Angina,30,,2.043408815,,2.217572816
2021/22,S92000003,d,Transfer,,0-44 years,,Females,,Angina,6,,0.414427893,,0.445988051
2021/22,S92000003,d,Transfer,,45-64 years,,Males,,Angina,393,,54.60714812,,52.14116329
2021/22,S92000003,d,Transfer,,45-64 years,,Females,,Angina,193,,25.05065294,,24.30898899
2021/22,S92000003,d,Transfer,,65-74 years,,Males,,Angina,355,,124.7535678,,124.5133434
2021/22,S92000003,d,Transfer,,65-74 years,,Females,,Angina,179,,57.55312411,,57.42232157
2021/22,S92000003,d,Transfer,,75plus years,,Males,,Angina,415,,207.3134179,,207.8289368
2021/22,S92000003,d,Transfer,,75plus years,,Females,,Angina,306,,110.0311755,,106.9306756
2012/13,S08000015,,All,d,All,d,Males,,Angina,316,,176.8584125,,179.1849871
2012/13,S08000015,,All,d,All,d,Females,,Angina,281,,144.4388474,,130.3748994
2012/13,S08000016,,All,d,All,d,Males,,Angina,120,,217.4582752,,206.0732687
2012/13,S08000016,,All,d,All,d,Females,,Angina,77,,131.5407349,,109.3403473
2012/13,S08000017,,All,d,All,d,Males,,Angina,105,,143.4191116,,129.5570367
2012/13,S08000017,,All,d,All,d,Females,,Angina,70,,90.17364868,,74.0311556
2012/13,S08000019,,All,d,All,d,Males,,Angina,180,,123.8304898,,141.8060935
2012/13,S08000019,,All,d,All,d,Females,,Angina,157,,102.127106,,103.9577468
2012/13,S08000020,,All,d,All,d,Males,,Angina,480,,169.2357595,,203.6963001
2012/13,S08000020,,All,d,All,d,Females,,Angina,352,,121.4748147,,127.7928765
2012/13,S08000022,,All,d,All,d,Males,,Angina,271,,173.4777488,,169.7291669
2012/13,S08000022,,All,d,All,d,Females,,Angina,177,,108.2012911,,96.5580907
2012/13,S08000024,,All,d,All,d,Males,,Angina,460,,112.0997005,,150.6760502
2012/13,S08000024,,All,d,All,d,Females,,Angina,297,,68.52934186,,76.56935136
2012/13,S08000025,,All,d,All,d,Males,,Angina,23,,215.0939867,,205.8984207
2012/13,S08000025,,All,d,All,d,Females,,Angina,9,,83.04881425,,74.52783945
2012/13,S08000026,,All,d,All,d,Males,,Angina,30,,254.8853016,,289.9958962
2012/13,S08000026,,All,d,All,d,Females,,Angina,15,,131.1188811,,132.496815
2012/13,S08000028,,All,d,All,d,Males,,Angina,23,,169.0430692,,158.4906698
2012/13,S08000028,,All,d,All,d,Females,,Angina,7,,50.16482729,,37.3710361
2012/13,S08000029,,All,d,All,d,Males,,Angina,273,,153.8478878,,174.5695916
2012/13,S08000029,,All,d,All,d,Females,,Angina,162,,85.82235831,,84.97488511
2012/13,S08000030,,All,d,All,d,Males,,Angina,376,,188.3786411,,200.2521585
2012/13,S08000030,,All,d,All,d,Females,,Angina,250,,117.845594,,108.4577525
2012/13,S08000031,,All,d,All,d,Males,,Angina,640,,117.0031116,,143.8978453
2012/13,S08000031,,All,d,All,d,Females,,Angina,600,,101.6387555,,106.5097073
2012/13,S08000032,,All,d,All,d,Males,,Angina,699,,222.2158641,,267.2605795
2012/13,S08000032,,All,d,All,d,Females,,Angina,478,,141.5620993,,147.4928512
2012/13,S92000003,d,All,d,All,d,Males,,Angina,3996,,155.0465799,,179.0496698
2012/13,S92000003,d,All,d,All,d,Females,,Angina,2932,,107.151602,,107.164442
2012/13,S08000015,,Elective,,All,d,Males,,Angina,18,,10.07421337,,9.868755295
2012/13,S08000015,,Elective,,All,d,Females,,Angina,14,,7.196241506,,6.663381099
2012/13,S08000016,,Elective,,All,d,Males,,Angina,16,,28.99443669,,26.05901996
2012/13,S08000016,,Elective,,All,d,Females,,Angina,2,,3.416642465,,2.842428543
2012/13,S08000017,,Elective,,All,d,Males,,Angina,12,,16.39075561,,14.14653694
2012/13,S08000017,,Elective,,All,d,Females,,Angina,8,,10.30555985,,8.772682369
2012/13,S08000019,,Elective,,All,d,Males,,Angina,10,,6.879471657,,7.273224633
2012/13,S08000019,,Elective,,All,d,Females,,Angina,4,,2.601964483,,2.586965498
2012/13,S08000020,,Elective,,All,d,Males,,Angina,39,,13.75040546,,15.23306686
2012/13,S08000020,,Elective,,All,d,Females,,Angina,29,,10.00786826,,10.8350449
2012/13,S08000022,,Elective,,All,d,Males,,Angina,46,,29.44640754,,27.49034066
2012/13,S08000022,,Elective,,All,d,Females,,Angina,26,,15.89397496,,13.9449315
2012/13,S08000024,,Elective,,All,d,Males,,Angina,51,,12.42844506,,15.54210206
2012/13,S08000024,,Elective,,All,d,Females,,Angina,23,,5.30698607,,6.123454721
2012/13,S08000025,,Elective,,All,d,Males,,Angina,2,,18.70382493,,16.78657074
2012/13,S08000025,,Elective,,All,d,Females,,Angina,2,,18.45529205,,16.29377645
2012/13,S08000026,,Elective,,All,d,Males,,Angina,1,,8.49617672,,8.322663252
2012/13,S08000026,,Elective,,All,d,Females,,Angina,1,,8.741258741,,8.196721311
2012/13,S08000028,,Elective,,All,d,Males,,Angina,0,,0,,0
2012/13,S08000028,,Elective,,All,d,Females,,Angina,0,,0,,0
2012/13,S08000029,,Elective,,All,d,Males,,Angina,19,,10.70736216,,10.94613455
2012/13,S08000029,,Elective,,All,d,Females,,Angina,12,,6.357211727,,6.389024714
2012/13,S08000030,,Elective,,All,d,Males,,Angina,69,,34.56948466,,34.96987239
2012/13,S08000030,,Elective,,All,d,Females,,Angina,38,,17.91253029,,16.95167609
2012/13,S08000031,,Elective,,All,d,Males,,Angina,15,,2.742260427,,3.37411618
2012/13,S08000031,,Elective,,All,d,Females,,Angina,10,,1.693979259,,1.748587856
2012/13,S08000032,,Elective,,All,d,Males,,Angina,166,,52.77229391,,57.99270944
2012/13,S08000032,,Elective,,All,d,Females,,Angina,72,,21.3231614,,22.06144168
2012/13,S92000003,d,Elective,,All,d,Males,,Angina,464,,18.00340668,,19.48645112
2012/13,S92000003,d,Elective,,All,d,Females,,Angina,241,,8.807481608,,8.978488028
2012/13,S08000015,,Emergency,,All,d,Males,,Angina,244,,136.561559,,138.5588161
2012/13,S08000015,,Emergency,,All,d,Females,,Angina,216,,111.0277261,,100.2214083
2012/13,S08000016,,Emergency,,All,d,Males,,Angina,94,,170.3423156,,163.4824807
2012/13,S08000016,,Emergency,,All,d,Females,,Angina,69,,117.8741651,,98.17461137
2012/13,S08000017,,Emergency,,All,d,Males,,Angina,60,,81.95377807,,74.85008528
2012/13,S08000017,,Emergency,,All,d,Females,,Angina,44,,56.68057917,,46.58427334
2012/13,S08000019,,Emergency,,All,d,Males,,Angina,125,,85.99339571,,99.07117912
2012/13,S08000019,,Emergency,,All,d,Females,,Angina,105,,68.30156768,,69.26132632
2012/13,S08000020,,Emergency,,All,d,Males,,Angina,246,,86.73332675,,105.9496472
2012/13,S08000020,,Emergency,,All,d,Females,,Angina,196,,67.63938545,,70.81731535
2012/13,S08000022,,Emergency,,All,d,Males,,Angina,147,,94.10047626,,93.34178108
2012/13,S08000022,,Emergency,,All,d,Females,,Angina,108,,66.02112676,,58.79718155
2012/13,S08000024,,Emergency,,All,d,Males,,Angina,299,,72.86480532,,98.30262607
2012/13,S08000024,,Emergency,,All,d,Females,,Angina,207,,47.76287463,,53.15913755
2012/13,S08000025,,Emergency,,All,d,Males,,Angina,18,,168.3344244,,161.7507389
2012/13,S08000025,,Emergency,,All,d,Females,,Angina,6,,55.36587616,,50.48758413
2012/13,S08000026,,Emergency,,All,d,Males,,Angina,23,,195.4120646,,227.6640914
2012/13,S08000026,,Emergency,,All,d,Females,,Angina,14,,122.3776224,,124.3000937
2012/13,S08000028,,Emergency,,All,d,Males,,Angina,15,,110.2454799,,102.7135136
2012/13,S08000028,,Emergency,,All,d,Females,,Angina,7,,50.16482729,,37.3710361
2012/13,S08000029,,Emergency,,All,d,Males,,Angina,186,,104.8194401,,120.0755217
2012/13,S08000029,,Emergency,,All,d,Females,,Angina,116,,61.45304669,,60.78657541
2012/13,S08000030,,Emergency,,All,d,Males,,Angina,200,,100.2014048,,107.8699499
2012/13,S08000030,,Emergency,,All,d,Females,,Angina,142,,66.93629739,,61.37543409
2012/13,S08000031,,Emergency,,All,d,Males,,Angina,459,,83.91316907,,102.4418806
2012/13,S08000031,,Emergency,,All,d,Females,,Angina,410,,69.45314962,,73.4271423
2012/13,S08000032,,Emergency,,All,d,Males,,Angina,319,,101.4118178,,124.8305119
2012/13,S08000032,,Emergency,,All,d,Females,,Angina,249,,73.74259983,,76.42029365
2012/13,S92000003,d,Emergency,,All,d,Males,,Angina,2435,,94.47908462,,109.9858525
2012/13,S92000003,d,Emergency,,All,d,Females,,Angina,1889,,69.03457576,,68.92868757
2012/13,S08000015,,Transfer,,All,d,Males,,Angina,54,,30.22264012,,30.75741578
2012/13,S08000015,,Transfer,,All,d,Females,,Angina,51,,26.21487977,,23.49011007
2012/13,S08000016,,Transfer,,All,d,Males,,Angina,10,,18.12152293,,16.53176808
2012/13,S08000016,,Transfer,,All,d,Females,,Angina,6,,10.2499274,,8.323307382
2012/13,S08000017,,Transfer,,All,d,Males,,Angina,33,,45.07457794,,40.56041447
2012/13,S08000017,,Transfer,,All,d,Females,,Angina,18,,23.18750966,,18.67419989
2012/13,S08000019,,Transfer,,All,d,Males,,Angina,45,,30.95762245,,35.46168976
2012/13,S08000019,,Transfer,,All,d,Females,,Angina,48,,31.2235738,,32.10945494
2012/13,S08000020,,Transfer,,All,d,Males,,Angina,195,,68.7520273,,82.51358604
2012/13,S08000020,,Transfer,,All,d,Females,,Angina,127,,43.82756098,,46.14051625
2012/13,S08000022,,Transfer,,All,d,Males,,Angina,78,,49.93086496,,48.89704511
2012/13,S08000022,,Transfer,,All,d,Females,,Angina,43,,26.28618936,,23.81597765
2012/13,S08000024,,Transfer,,All,d,Males,,Angina,110,,26.80645012,,36.83132211
2012/13,S08000024,,Transfer,,All,d,Females,,Angina,67,,15.45948116,,17.28675908
2012/13,S08000025,,Transfer,,All,d,Males,,Angina,3,,28.0557374,,27.36111111
2012/13,S08000025,,Transfer,,All,d,Females,,Angina,1,,9.227646027,,7.746478873
2012/13,S08000026,,Transfer,,All,d,Males,,Angina,6,,50.97706032,,54.0091415
2012/13,S08000026,,Transfer,,All,d,Females,,Angina,0,,0,,0
2012/13,S08000028,,Transfer,,All,d,Males,,Angina,8,,58.7975893,,55.77715615
2012/13,S08000028,,Transfer,,All,d,Females,,Angina,0,,0,,0
2012/13,S08000029,,Transfer,,All,d,Males,,Angina,68,,38.32108561,,43.54793534
2012/13,S08000029,,Transfer,,All,d,Females,,Angina,34,,18.01209989,,17.79928498
2012/13,S08000030,,Transfer,,All,d,Males,,Angina,107,,53.60775158,,57.41233622
2012/13,S08000030,,Transfer,,All,d,Females,,Angina,70,,32.99676632,,30.13064234
2012/13,S08000031,,Transfer,,All,d,Males,,Angina,166,,30.34768206,,38.08184848
2012/13,S08000031,,Transfer,,All,d,Females,,Angina,180,,30.49162666,,31.33397714
2012/13,S08000032,,Transfer,,All,d,Males,,Angina,214,,68.03175239,,84.43735817
2012/13,S08000032,,Transfer,,All,d,Females,,Angina,157,,46.49633804,,49.01111586
2012/13,S92000003,d,Transfer,,All,d,Males,,Angina,1097,,42.56408864,,49.57736621
2012/13,S92000003,d,Transfer,,All,d,Females,,Angina,802,,29.30954461,,29.25726638
2013/14,S08000015,,All,d,All,d,Males,,Angina,325,,182.3373971,,188.3037568
2013/14,S08000015,,All,d,All,d,Females,,Angina,308,,158.763705,,142.0123666
2013/14,S08000016,,All,d,All,d,Males,,Angina,129,,233.2266638,,222.0173136
2013/14,S08000016,,All,d,All,d,Females,,Angina,84,,143.4205809,,121.6692199
2013/14,S08000017,,All,d,All,d,Males,,Angina,114,,156.20718,,143.1674719
2013/14,S08000017,,All,d,All,d,Females,,Angina,74,,95.7309185,,77.28522247
2013/14,S08000019,,All,d,All,d,Males,,Angina,249,,170.7924357,,188.9156035
2013/14,S08000019,,All,d,All,d,Females,,Angina,220,,142.969476,,144.2739094
2013/14,S08000020,,All,d,All,d,Males,,Angina,299,,104.1140728,,127.2079922
2013/14,S08000020,,All,d,All,d,Females,,Angina,227,,77.73573275,,81.04745842
2013/14,S08000022,,All,d,All,d,Males,,Angina,251,,159.3822825,,156.2387268
2013/14,S08000022,,All,d,All,d,Females,,Angina,170,,103.977443,,91.15643306
2013/14,S08000024,,All,d,All,d,Males,,Angina,471,,114.0579443,,147.5745472
2013/14,S08000024,,All,d,All,d,Females,,Angina,317,,72.5779125,,79.68434957
2013/14,S08000025,,All,d,All,d,Males,,Angina,30,,279.7724517,,265.6577244
2013/14,S08000025,,All,d,All,d,Females,,Angina,7,,64.59352219,,54.18055556
2013/14,S08000026,,All,d,All,d,Males,,Angina,11,,93.45000425,,97.89617753
2013/14,S08000026,,All,d,All,d,Females,,Angina,11,,96.24639076,,94.46676754
2013/14,S08000028,,All,d,All,d,Males,,Angina,20,,147.9399364,,138.3436057
2013/14,S08000028,,All,d,All,d,Females,,Angina,25,,180.1022981,,148.8827202
2013/14,S08000029,,All,d,All,d,Males,,Angina,285,,160.1384495,,172.1196714
2013/14,S08000029,,All,d,All,d,Females,,Angina,167,,88.39299419,,87.2648636
2013/14,S08000030,,All,d,All,d,Males,,Angina,447,,223.502235,,234.3577847
2013/14,S08000030,,All,d,All,d,Females,,Angina,252,,118.7771608,,108.5730496
2013/14,S08000031,,All,d,All,d,Males,,Angina,834,,152.2331175,,191.1936179
2013/14,S08000031,,All,d,All,d,Females,,Angina,735,,124.5602261,,129.6341788
2013/14,S08000032,,All,d,All,d,Males,,Angina,820,,260.3877237,,298.1789569
2013/14,S08000032,,All,d,All,d,Females,,Angina,589,,174.4280743,,179.1616362
2013/14,S92000003,d,All,d,All,d,Males,,Angina,4285,,165.6563626,,188.9522313
2013/14,S92000003,d,All,d,All,d,Females,,Angina,3186,,116.2341026,,115.5476302
2013/14,S08000015,,Elective,,All,d,Males,,Angina,28,,15.70906806,,15.31316091
2013/14,S08000015,,Elective,,All,d,Females,,Angina,30,,15.46399724,,14.33376541
2013/14,S08000016,,Elective,,All,d,Males,,Angina,15,,27.11937951,,23.81002922
2013/14,S08000016,,Elective,,All,d,Females,,Angina,6,,10.2443272,,9.026556079
2013/14,S08000017,,Elective,,All,d,Males,,Angina,8,,10.96190737,,9.538785551
2013/14,S08000017,,Elective,,All,d,Females,,Angina,3,,3.880983182,,3.347779499
2013/14,S08000019,,Elective,,All,d,Males,,Angina,21,,14.40418133,,14.54309348
2013/14,S08000019,,Elective,,All,d,Females,,Angina,8,,5.198890037,,5.179695395
2013/14,S08000020,,Elective,,All,d,Males,,Angina,19,,6.615944426,,7.597400446
2013/14,S08000020,,Elective,,All,d,Females,,Angina,11,,3.766929781,,4.04716064
2013/14,S08000022,,Elective,,All,d,Males,,Angina,49,,31.1144695,,29.79446125
2013/14,S08000022,,Elective,,All,d,Females,,Angina,29,,17.73732851,,15.87133539
2013/14,S08000024,,Elective,,All,d,Males,,Angina,68,,16.46696436,,20.35221242
2013/14,S08000024,,Elective,,All,d,Females,,Angina,34,,7.784381783,,8.858031753
2013/14,S08000025,,Elective,,All,d,Males,,Angina,2,,18.65149678,,15.91984054
2013/14,S08000025,,Elective,,All,d,Females,,Angina,0,,0,,0
2013/14,S08000026,,Elective,,All,d,Males,,Angina,1,,8.495454932,,7.735583685
2013/14,S08000026,,Elective,,All,d,Females,,Angina,0,,0,,0
2013/14,S08000028,,Elective,,All,d,Males,,Angina,0,,0,,0
2013/14,S08000028,,Elective,,All,d,Females,,Angina,0,,0,,0
2013/14,S08000029,,Elective,,All,d,Males,,Angina,26,,14.60912171,,14.44410424
2013/14,S08000029,,Elective,,All,d,Females,,Angina,12,,6.351592397,,6.465095316
2013/14,S08000030,,Elective,,All,d,Males,,Angina,91,,45.500455,,47.20155998
2013/14,S08000030,,Elective,,All,d,Females,,Angina,46,,21.68154523,,20.6715281
2013/14,S08000031,,Elective,,All,d,Males,,Angina,41,,7.483882273,,9.696510059
2013/14,S08000031,,Elective,,All,d,Females,,Angina,23,,3.897802995,,4.110697625
2013/14,S08000032,,Elective,,All,d,Males,,Angina,189,,60.01619485,,64.65152875
2013/14,S08000032,,Elective,,All,d,Females,,Angina,101,,29.91041682,,30.82855308
2013/14,S92000003,d,Elective,,All,d,Males,,Angina,558,,21.57205375,,23.43678602
2013/14,S92000003,d,Elective,,All,d,Females,,Angina,303,,11.05427906,,11.26201725
2013/14,S08000015,,Emergency,,All,d,Males,,Angina,219,,122.8673538,,125.3665249
2013/14,S08000015,,Emergency,,All,d,Females,,Angina,210,,108.2479807,,96.8442395
2013/14,S08000016,,Emergency,,All,d,Males,,Angina,101,,182.603822,,175.8256167
2013/14,S08000016,,Emergency,,All,d,Females,,Angina,68,,116.102375,,98.32275164
2013/14,S08000017,,Emergency,,All,d,Males,,Angina,68,,93.17621266,,86.42584548
2013/14,S08000017,,Emergency,,All,d,Females,,Angina,46,,59.5084088,,47.97041728
2013/14,S08000019,,Emergency,,All,d,Males,,Angina,135,,92.59830854,,104.7730845
2013/14,S08000019,,Emergency,,All,d,Females,,Angina,126,,81.88251808,,82.67868981
2013/14,S08000020,,Emergency,,All,d,Males,,Angina,194,,67.55227467,,82.23375702
2013/14,S08000020,,Emergency,,All,d,Females,,Angina,159,,54.44925774,,56.4136501
